"ID","RCP85meantemp_2100","RCP85maxtemp_2100","RCP85maxsal_2100"
14721,11.9348373413086,17.6383171081543,34.6468086242676
14722,11.9348373413086,17.6383171081543,34.6468086242676
14723,11.9348373413086,17.6383171081543,34.6468086242676
14724,11.9348373413086,17.6383171081543,34.6468086242676
14725,11.9348373413086,17.6383171081543,34.6468086242676
14726,11.9348373413086,17.6383171081543,34.6468086242676
14727,11.9348373413086,17.6383171081543,34.6468086242676
14728,11.9348373413086,17.6383171081543,34.6468086242676
14729,11.9348373413086,17.6383171081543,34.6468086242676
14730,11.9348373413086,17.6383171081543,34.6468086242676
14731,11.9348373413086,17.6383171081543,34.6468086242676
14732,11.9254474639893,17.6086807250977,35.0079612731934
14733,11.9254474639893,17.6086807250977,35.0079612731934
14734,11.9254474639893,17.6086807250977,35.0079612731934
14735,11.9254474639893,17.6086807250977,35.0079612731934
14736,11.9254474639893,17.6086807250977,35.0079612731934
14737,11.9254474639893,17.6086807250977,35.0079612731934
14738,11.9283285140991,17.5871105194092,34.7215919494629
14739,11.9283285140991,17.5871105194092,34.7215919494629
14740,11.9283285140991,17.5871105194092,34.7215919494629
14741,11.9283285140991,17.5871105194092,34.7215919494629
14742,11.9283285140991,17.5871105194092,34.7215919494629
14743,11.9205951690674,17.630184173584,34.2216453552246
14744,11.9205951690674,17.630184173584,34.2216453552246
14745,11.9254474639893,17.6086807250977,35.0079612731934
14746,11.9254474639893,17.6086807250977,35.0079612731934
14747,11.9348373413086,17.6383171081543,34.6468086242676
14748,11.9348373413086,17.6383171081543,34.6468086242676
14749,11.9254474639893,17.6086807250977,35.0079612731934
14750,11.9254474639893,17.6086807250977,35.0079612731934
14751,11.9198904037476,17.5693836212158,34.0732612609863
14752,11.9511556625366,17.6232681274414,34.0653076171875
14753,11.9149255752563,17.5356616973877,34.0067367553711
14754,11.8183765411377,17.4086723327637,34.4248428344727
14755,11.9239530563354,17.4937438964844,34.255989074707
14756,11.9511556625366,17.6232681274414,34.0653076171875
14757,11.9283285140991,17.5871105194092,34.7215919494629
14758,11.9283285140991,17.5871105194092,34.7215919494629
14759,11.9006395339966,17.4916858673096,35.0029716491699
14760,11.9149255752563,17.5356616973877,34.0067367553711
14761,11.9006395339966,17.4916858673096,35.0029716491699
14762,11.9198904037476,17.5693836212158,34.0732612609863
14763,11.9198904037476,17.5693836212158,34.0732612609863
14764,11.9283285140991,17.5871105194092,34.7215919494629
14765,11.9198904037476,17.5693836212158,34.0732612609863
14766,11.9006395339966,17.4916858673096,35.0029716491699
