"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4222,2005,8.37180709838867,9.91811847686768,"0km"
4223,2005,8.37180709838867,9.91811847686768,"0km"
4224,2005,8.37180709838867,9.91811847686768,"0km"
4225,2005,8.37180709838867,9.91811847686768,"0km"
4226,2005,8.37180709838867,9.91811847686768,"0km"
4227,2005,8.37180709838867,9.91811847686768,"0km"
4228,2005,8.37180709838867,9.91811847686768,"0km"
4229,2005,8.37180709838867,9.91811847686768,"0km"
4230,2005,8.37180709838867,9.91811847686768,"0km"
4231,2005,8.37180709838867,9.91811847686768,"0km"
4232,2005,8.37180709838867,9.91811847686768,"0km"
4233,2005,8.37180709838867,9.91811847686768,"0km"
4234,2005,8.37180709838867,9.91811847686768,"0km"
4235,2005,8.37180709838867,9.91811847686768,"0km"
4236,2005,8.37180709838867,9.91811847686768,"0km"
4237,2005,8.37180709838867,9.91811847686768,"0km"
4238,2005,8.37180709838867,9.91811847686768,"0km"
4239,2005,8.37180709838867,9.91811847686768,"0km"
4240,2005,8.37180709838867,9.91811847686768,"0km"
4241,2005,8.37180709838867,9.91811847686768,"0km"
4242,2005,8.37180709838867,9.91811847686768,"0km"
4243,2005,8.37180709838867,9.91811847686768,"0km"
4244,2005,8.37180709838867,9.91811847686768,"0km"
4245,2005,8.37180709838867,9.91811847686768,"0km"
4246,2005,8.37180709838867,9.91811847686768,"0km"
4247,2005,8.37180709838867,9.91811847686768,"0km"
4248,2005,8.37180709838867,9.91811847686768,"0km"
4249,2005,8.37180709838867,9.91811847686768,"0km"
4250,2005,8.37180709838867,9.91811847686768,"0km"
4251,2005,8.37180709838867,9.91811847686768,"0km"
4252,2005,8.37180709838867,9.91811847686768,"0km"
4253,2005,8.37180709838867,9.91811847686768,"0km"
4254,2005,8.37180709838867,9.91811847686768,"0km"
4255,2005,8.37180709838867,9.91811847686768,"0km"
4256,2005,8.37180709838867,9.91811847686768,"0km"
4257,2005,8.37180709838867,9.91811847686768,"0km"
4258,2005,8.37180709838867,9.91811847686768,"0km"
4259,2005,8.37180709838867,9.91811847686768,"0km"
4260,2005,8.37180709838867,9.91811847686768,"0km"
4261,2005,8.37180709838867,9.91811847686768,"0km"
4262,2005,8.37180709838867,9.91811847686768,"0km"
4263,2005,8.37180709838867,9.91811847686768,"0km"
4264,2005,8.37180709838867,9.91811847686768,"0km"
4265,2005,8.37180709838867,9.91811847686768,"0km"
4266,2005,8.37180709838867,9.91811847686768,"0km"
4267,2005,8.37180709838867,9.91811847686768,"0km"
4268,2005,8.37180709838867,9.91811847686768,"0km"
4269,2005,8.37180709838867,9.91811847686768,"0km"
4270,2005,8.37180709838867,9.91811847686768,"0km"
4271,2005,8.37180709838867,9.91811847686768,"0km"
4272,2005,8.37180709838867,9.91811847686768,"0km"
